"ERR127302","ERR127303","ERR127304","ERR127305","ERR127306","ERR127307","ERR127308","ERR127309"
"100289511",7,0,8,6,11,6,8,9
"100289561",3,5,4,3,4,0,4,3
"100289635",210,315,182,193,162,196,162,170
"100289650",0,0,0,0,0,0,0,0
"100289656",18,13,49,23,25,11,14,19
"100289673",0,0,0,0,0,0,0,0
"100289678",42,37,68,43,60,62,102,68
"100292680",401,379,441,485,497,603,581,454
"100293516",262,323,419,401,152,235,246,188
"100294145",260,282,330,260,304,322,300,308
"100294362",38,21,24,20,24,27,34,31
"100294720",0,0,0,0,0,0,0,0
"1003",14,12,22,20,32,40,26,36
"100302111",0,0,0,0,0,0,0,0
"100302112",0,0,0,0,0,0,0,0
"100302113",0,0,0,0,0,0,0,0
"100302115",0,0,0,0,0,0,0,0
"100302116",0,0,0,0,0,0,0,0
"100302117",0,0,0,0,0,0,0,0
"100302118",1,0,1,0,0,0,0,0
"100302119",0,0,0,0,0,0,0,0
"100302121",0,0,0,0,0,0,0,0
"100302123",0,0,0,0,0,0,0,0
"100302124",0,0,0,0,0,0,0,0
"100302126",0,0,0,0,0,0,0,0
"100302127",0,0,0,0,0,0,0,0
"100302129",1,0,1,3,2,4,2,1
"100302131",0,0,0,0,0,0,0,0
"100302132",0,0,0,0,0,0,0,0
"100302133",0,0,0,0,0,0,1,0
"100302134",0,0,0,0,0,0,0,0
"100302135",0,0,0,0,0,0,0,0
"100302136",0,0,0,0,0,0,0,0
"100302137",16,15,39,23,28,22,32,18
"100302138",1,2,1,4,1,2,2,3
"100302139",0,0,0,0,0,0,0,0
"100302141",0,0,0,0,0,0,0,0
"100302142",0,0,0,0,0,0,0,0
"100302144",0,0,0,0,0,0,0,0
"100302145",0,0,2,0,0,0,1,0
"100302149",4,9,3,8,7,19,11,7
"100302150",0,0,0,0,0,0,0,0
"100302152",0,0,0,0,0,0,0,0
"100302153",0,0,0,0,0,0,0,0
"100302155",0,0,0,0,0,0,0,0
"100302156",0,0,0,0,0,0,0,0
"100302157",0,0,0,0,0,0,0,0
"100302158",0,0,1,0,0,1,0,0
"100302160",0,0,0,0,0,0,0,0
"100302161",0,0,0,0,0,0,0,0
"100302163",0,0,0,0,0,2,0,0
"100302164",0,0,0,0,0,0,0,0
"100302166",0,0,0,0,0,0,0,0
"100302168",0,1,0,0,0,1,0,1
"100302169",0,0,0,0,0,0,0,0
"100302170",3,3,4,1,2,1,0,0
"100302172",0,0,0,0,0,0,0,0
"100302174",0,1,0,0,0,0,0,0
"100302175",0,2,1,0,0,0,0,0
"100302178",0,0,0,0,0,0,0,0
"100302179",0,0,0,0,0,0,0,0
"100302182",0,0,0,0,0,0,0,0
"100302184",0,0,0,0,0,0,0,0
"100302185",0,0,0,1,0,0,0,0
"100302186",0,0,0,0,0,0,0,0
"100302187",0,0,0,0,0,0,0,0
"100302188",0,0,0,0,0,0,0,0
"100302190",0,0,0,0,0,0,1,0
"100302191",0,0,0,0,0,0,0,0
"100302192",0,0,0,0,0,0,0,0
"100302195",0,0,0,0,0,0,0,0
"100302196",0,0,0,0,0,0,0,0
"100302197",0,0,0,0,0,0,0,0
"100302200",0,0,1,0,2,0,0,0
"100302201",0,0,0,0,0,0,0,0
"100302202",0,0,0,0,0,0,0,0
"100302204",0,0,0,0,0,0,0,0
"100302205",0,0,0,0,0,0,0,0
"100302208",0,0,0,0,0,0,0,0
"100302209",0,0,0,0,0,0,0,0
"100302210",0,0,0,0,0,0,0,0
"100302211",0,0,0,0,0,0,0,0
"100302212",0,0,0,0,0,0,0,0
"100302213",0,0,0,0,0,0,0,0
"100302214",0,0,0,0,0,0,0,0
"100302217",0,0,0,0,0,0,0,0
"100302219",0,0,0,0,0,0,0,0
"100302220",0,0,0,0,0,0,0,0
"100302222",0,0,0,0,0,0,0,0
"100302224",0,0,0,0,0,0,0,0
"100302225",0,0,0,0,0,0,0,0
"100302226",1,0,0,0,0,0,0,0
"100302229",1,0,1,1,0,2,0,0
"100302232",1,1,0,0,0,1,0,0
"100302235",0,0,0,0,0,0,0,0
"100302236",0,0,0,0,0,0,0,0
"100302237",17,11,21,23,43,31,45,35
"100302238",0,0,0,0,0,0,0,0
"100302239",0,0,0,0,0,0,0,0
"100302240",6,5,3,1,8,4,6,17
"100302242",0,0,0,0,1,0,1,1
"100302243",0,0,0,0,0,0,0,0
"100302246",0,0,0,0,0,0,0,0
"100302250",0,0,0,0,0,0,0,0
"100302251",0,0,0,0,0,0,0,0
"100302254",0,0,0,0,0,0,0,0
"100302255",0,0,0,0,0,0,0,0
"100302256",0,0,0,0,1,2,0,0
"100302257",1,0,0,0,0,0,2,0
"100302258",0,0,0,0,0,1,0,0
"100302260",0,0,0,0,0,0,0,0
"100302261",0,0,4,1,0,0,0,0
"100302263",0,0,1,0,2,5,1,1
"100302265",0,0,0,0,0,0,0,0
"100302267",0,0,0,0,0,0,0,0
"100302270",0,0,0,0,0,0,0,0
"100302274",1,2,0,0,0,0,0,0
"100302277",0,0,0,0,0,0,0,0
"100302279",0,0,0,0,0,0,0,0
"100302280",0,0,0,0,2,0,0,0
"100302281",0,1,0,0,0,0,0,0
"100302282",0,0,0,0,0,0,0,0
"100302283",0,0,0,2,0,2,2,2
"100302285",191,269,183,73,75,90,91,60
"100302287",0,0,0,0,0,0,0,0
"100302289",0,0,0,0,0,0,0,0
"100302290",0,0,0,0,0,0,0,0
"100302401",18,20,29,12,12,10,14,12
"100302640",26,12,12,20,3,6,12,6
"100302650",23,13,14,24,13,32,23,6
"100302691",2,0,0,1,0,2,2,0
"100302692",49,29,77,73,82,86,83,71
"100302736",0,0,0,0,0,0,0,0
"100302739",0,0,0,0,0,0,0,0
"100302740",0,0,0,0,0,2,0,0
"100302743",0,0,6,0,0,0,0,2
"100302746",0,0,0,0,0,0,0,0
"100303453",0,0,0,0,0,0,0,0
"100303491",0,0,0,0,0,0,0,0
"100303728",17,7,24,10,28,22,17,23
"100303749",0,0,0,0,0,0,0,0
"100303755",13,8,15,13,19,31,28,27
"100306951",113,131,146,136,144,169,198,135
"100306975",6,2,0,2,0,0,0,0
"100309464",0,0,0,0,0,0,0,0
"100313769",0,0,0,0,0,0,0,0
"100313770",1,0,0,0,0,0,0,0
"100313771",0,0,0,0,0,0,0,0
"100313772",0,0,0,0,0,0,0,0
"100313773",0,0,0,0,0,0,0,0
"100313777",0,0,0,0,0,0,0,0
"100313778",0,0,0,0,0,0,0,0
"100313779",0,0,0,0,0,0,0,0
"100313780",0,0,0,0,0,0,0,0
"100313781",0,0,0,0,0,0,0,0
"100313824",0,0,0,0,0,0,0,0
"100313837",0,0,0,0,0,0,0,0
"100313838",0,0,0,0,0,0,0,0
"100313839",0,0,0,0,0,0,0,0
"100313841",0,0,0,0,0,0,0,0
"100313842",0,0,0,0,0,1,0,0
"100313843",0,0,0,0,0,0,0,0
"100313884",2,2,1,0,0,0,0,0
"100313886",0,2,0,0,0,2,0,0
"100313887",0,0,0,0,0,0,0,0
"100313892",0,0,0,0,0,0,0,0
"100313895",0,0,0,0,0,0,0,0
"100313896",0,0,0,0,0,0,0,0
"100313914",0,0,0,0,0,0,0,0
"100313923",0,0,0,0,0,0,0,0
"100313938",0,0,0,0,0,0,0,0
"100316868",12,19,8,14,21,20,10,14
"100316904",26,7,17,30,7,18,8,9
"100329109",126,131,68,94,122,121,104,127
"100329135",0,0,0,0,0,0,0,0
"100335030",2,0,2,0,2,2,4,2
"100337591",0,0,0,0,0,0,2,1
"100337616",0,0,0,0,0,0,0,0
"100359394",6,1,0,0,0,2,0,0
"10036",2702,2213,3765,4083,3066,3066,3303,2733
"100379132",0,0,0,1,0,0,0,0
"100379141",0,0,0,0,0,0,0,2
"100379174",0,0,0,0,0,0,0,0
"100379220",0,0,0,0,0,0,0,0
"100379224",9,22,11,8,0,4,9,7
"100379249",0,0,1,2,1,0,2,0
"100379250",0,0,0,0,0,0,0,0
"100379251",1,3,0,0,3,6,3,2
"100379345",6,4,6,2,2,2,2,4
"100379571",21,16,19,14,24,26,29,16
"100379661",0,0,0,0,0,1,0,0
"10038",965,1002,1002,870,617,763,704,636
"100381270",448,599,493,330,1200,1319,1218,1318
"10039",402,385,625,662,946,994,1091,928
"1004",0,0,0,0,0,0,0,0
"10040",563,890,657,509,465,666,552,576
"10042",1353,1565,1816,1421,826,1026,943,935
"100422737",0,0,0,0,0,2,0,0
"100422823",0,0,0,0,0,0,0,0
"100422824",0,0,0,0,0,0,0,0
"100422825",0,0,0,0,0,0,0,0
"100422826",0,0,0,0,0,0,0,0
"100422827",0,0,0,0,0,0,0,0
"100422828",0,0,0,0,1,0,0,0
"100422829",0,0,0,0,0,0,0,0
"100422832",0,0,0,0,0,0,0,0
"100422833",1,2,0,0,0,0,0,0
"100422835",0,2,0,0,0,0,0,0
"100422837",0,0,0,0,0,0,0,0
"100422839",0,0,0,0,0,0,0,0
"100422840",0,0,0,0,0,0,0,0
"100422842",0,0,0,0,0,0,0,0
"100422847",0,0,0,0,0,0,0,0
"100422851",0,0,0,0,0,0,0,0
"100422853",0,0,0,0,0,0,0,0
"100422854",0,0,0,0,0,0,0,0
"100422855",0,0,0,0,0,0,0,0
"100422856",0,0,0,0,0,0,0,0
"100422857",0,0,0,0,0,0,0,0
"100422858",0,0,0,0,0,0,0,0
"100422859",0,0,0,1,0,0,0,0
"100422860",18,4,12,12,8,13,15,2
"100422861",0,0,0,0,0,0,0,0
"100422863",0,0,0,0,0,0,0,0
"100422865",0,0,0,0,0,0,0,0
"100422866",0,0,0,0,0,0,0,0
"100422867",0,0,0,0,0,0,0,0
"100422868",0,0,0,0,0,0,0,0
"100422869",0,0,0,0,0,0,0,0
"100422870",0,0,0,0,0,3,0,0
"100422871",0,0,0,0,0,0,0,0
"100422873",0,0,0,0,0,0,0,0
"100422874",0,0,0,0,0,0,0,0
"100422875",2,0,0,0,0,0,0,0
"100422876",0,0,0,0,0,0,0,0
"100422877",0,0,0,0,0,0,0,0
"100422879",1,0,0,3,3,0,1,2
"100422880",0,0,0,0,0,0,0,0
"100422881",0,0,0,0,0,0,0,0
"100422882",0,0,0,0,0,0,0,0
"100422883",0,0,0,0,0,0,0,0
"100422887",0,0,0,0,0,0,0,0
"100422888",0,0,0,0,0,0,0,0
"100422889",0,0,0,0,0,0,0,0
"100422891",0,0,0,0,0,0,0,0
"100422892",0,0,0,0,0,1,0,0
"100422893",0,0,0,0,0,0,0,0
"100422894",2,2,0,0,0,0,0,0
"100422895",0,0,0,0,0,0,0,0
"100422896",0,0,0,0,0,0,0,0
"100422897",0,0,0,0,0,0,0,0
"100422898",0,0,0,0,0,0,0,0
"100422899",0,0,0,0,1,0,0,0
"100422900",0,0,0,0,0,0,0,0
"100422903",2,0,0,0,0,0,0,0
"100422904",0,0,0,0,0,0,0,0
"100422905",0,0,0,0,0,0,0,0
"100422907",0,0,0,0,0,0,0,0
"100422908",0,0,0,0,0,0,0,0
"100422909",0,0,0,0,0,0,0,0
"100422911",0,0,0,0,0,0,0,0
"100422912",0,0,0,0,0,0,0,0
"100422913",0,0,1,0,0,1,0,0
"100422914",0,0,0,0,0,0,0,0
"100422915",0,0,0,0,0,1,0,0
"100422916",0,0,0,0,0,0,0,0
"100422917",0,0,0,0,0,0,0,0
"100422918",0,0,0,0,0,0,0,0
"100422920",0,0,0,0,0,0,0,0
"100422924",0,0,0,0,0,0,0,0
"100422925",0,0,0,0,0,1,0,0
"100422927",0,0,0,0,0,0,0,0
"100422928",0,0,0,0,0,0,0,0
"100422929",1,0,0,0,0,0,0,0
"100422930",0,0,0,0,0,0,0,0
"100422931",0,0,0,0,0,0,0,0
"100422932",0,0,0,0,0,0,0,0
"100422934",0,0,0,2,0,0,2,1
"100422936",1,1,2,1,0,0,0,2
"100422937",0,0,0,0,0,0,0,0
"100422938",0,0,0,0,0,0,0,0
"100422939",0,0,0,0,0,0,0,0
"100422940",0,0,0,0,0,0,0,0
"100422941",0,0,0,0,0,0,0,0
"100422943",6,1,1,4,9,6,6,0
"100422944",6,0,3,1,12,8,5,4
"100422945",2,0,0,0,0,0,2,0
"100422947",0,1,1,0,0,0,0,0
"100422948",1,0,0,0,1,1,1,2
"100422950",0,0,0,0,0,0,0,0
"100422952",0,0,0,0,0,0,0,0
"100422953",0,0,0,0,0,0,0,1
"100422954",0,0,0,0,0,0,0,0
"100422955",0,4,2,5,3,6,2,6
"100422957",0,0,0,0,0,0,0,0
"100422959",0,0,0,0,0,0,0,0
"100422960",6,7,3,3,6,3,4,5
"100422962",0,0,0,0,0,0,0,0
"100422963",0,0,0,0,0,0,0,0
"100422964",0,0,0,0,0,0,0,0
"100422965",0,0,0,0,3,1,2,0
"100422966",0,0,0,0,0,0,0,0
"100422967",0,0,0,0,1,0,0,0
"100422968",0,0,0,0,0,0,0,0
"100422969",0,0,0,0,0,0,0,0
"100422971",1,1,0,4,2,0,3,0
"100422973",0,0,0,0,0,0,0,0
"100422974",1,1,0,3,1,3,0,3
"100422975",0,0,0,0,0,0,0,0
"100422976",0,0,0,0,0,0,0,0
"100422978",0,0,0,0,0,0,0,0
"100422979",1,1,1,1,0,2,0,0
"100422980",0,0,0,0,0,0,0,0
"100422981",0,0,0,0,0,0,0,0
"100422983",0,0,0,0,0,0,1,0
"100422984",0,0,0,0,0,0,0,0
"100422986",0,0,0,0,0,0,0,0
"100422987",0,0,0,0,0,0,0,0
"100422988",0,0,0,0,0,0,0,0
"100422989",0,0,0,0,0,0,0,0
"100422990",0,0,0,0,0,0,0,0
"100422991",0,0,0,0,0,0,0,0
"100422992",0,0,0,0,0,0,0,0
"100422993",0,0,0,0,0,0,0,0
"100422994",0,0,0,0,0,0,0,0
"100422995",0,0,0,0,0,0,0,0
"100422996",0,0,0,0,0,0,0,0
"100422997",4,3,4,1,1,3,3,8
"100422998",0,0,0,0,0,0,0,0
"100422999",0,0,0,0,0,0,0,0
"100423001",0,1,0,0,0,0,0,0
"100423002",0,0,0,0,0,0,0,0
"100423003",0,0,0,0,0,0,0,0
"100423004",0,0,0,0,0,0,0,0
"100423005",0,0,0,0,0,0,0,0
"100423009",0,0,0,0,0,0,0,0
"100423010",0,0,0,0,0,0,0,0
"100423011",0,0,1,0,0,0,0,0
"100423012",0,0,1,2,1,2,1,0
"100423013",0,0,0,0,0,0,0,0
"100423014",0,0,0,1,1,1,1,1
"100423015",0,0,0,0,0,0,0,0
"100423018",0,0,0,0,0,0,0,0
"100423019",0,0,0,0,0,0,0,0
"100423020",3,2,4,5,6,1,5,4
"100423021",0,0,0,0,0,0,0,0
"100423023",2,1,1,1,3,0,0,0
"100423025",0,1,0,0,0,0,0,0
"100423026",0,0,0,0,0,0,0,0
"100423027",0,0,0,0,0,0,0,0
"100423028",0,0,0,0,0,1,2,1
"100423030",1,0,0,0,0,0,0,0
"100423031",2,1,1,1,1,2,2,2
"100423032",0,0,0,0,0,0,0,0
"100423033",0,0,0,0,0,0,0,0
"100423034",0,0,0,0,0,0,0,0
"100423035",0,0,0,0,0,0,0,0
"100423036",0,2,0,0,0,0,0,0
"100423037",1,0,6,5,1,4,3,5
"100423039",0,0,0,6,1,2,1,1
"100423041",0,0,0,0,0,0,0,0
"100423042",0,0,0,0,0,0,0,0
"100423043",0,1,0,0,0,0,0,0
"100423062",0,0,0,0,0,0,0,0
"10043",727,509,745,793,1386,1347,1444,1331
"100431172",0,0,0,0,0,0,0,0
"10044",14,8,4,14,4,2,8,18
"10045",330,256,464,460,459,531,537,525
"10046",1168,1113,1647,1646,1234,1351,1301,1078
"100462977",2,0,0,0,0,0,0,0
"100462981",6,1,1,7,0,1,7,2
"100462983",1,2,0,0,0,0,0,2
"100463285",0,0,0,0,0,0,0,0
"100463289",0,0,0,0,0,0,0,0
"100463482",0,0,0,0,0,0,0,0
"100463486",70,14,34,38,34,79,41,74
"100463488",0,0,0,0,0,0,0,0
"10047",0,0,0,0,0,0,0,0
"10048",1626,2121,1924,1616,1599,2050,1803,1801
"10049",1005,956,958,852,844,912,899,788
"100498859",0,0,0,0,0,0,0,0
"100499177",457,537,578,416,324,419,347,364
"100499183",5,6,12,14,6,7,3,11
"100499194",0,0,0,0,2,0,2,0
"100499227",44,57,86,140,60,44,49,41
"100499405",693,933,452,357,273,295,288,284
"100499466",1012,1106,1379,1253,1384,1555,1614,1402
"100499467",4,2,2,0,6,2,2,4
"100499483",3,1,1,1,0,3,1,1
"100499484",12,14,21,8,16,5,12,11
"100499489",4,10,4,8,10,14,10,12
"1005",2,0,0,0,0,0,2,0
"10050",0,0,0,0,0,0,0,0
"100500773",0,0,0,0,0,0,0,0
"100500801",0,0,0,0,0,0,0,0
"100500802",0,0,0,0,0,0,0,2
"100500803",0,0,0,0,0,0,0,0
"100500805",2,12,0,0,1,1,0,7
"100500807",0,0,0,0,0,0,0,0
"100500808",0,0,0,0,0,0,0,0
"100500809",0,0,0,0,0,0,0,0
"100500810",1,2,3,1,2,1,0,2
"100500811",0,0,0,0,0,0,0,0
"100500812",0,0,1,0,2,2,1,2
"100500813",0,0,0,0,0,0,0,0
"100500814",0,0,0,0,0,0,0,0
"100500815",155,44,13,34,226,204,263,211
"100500816",0,0,0,0,0,0,0,0
"100500817",0,0,0,0,0,0,0,0
"100500818",0,0,0,0,0,0,0,0
"100500819",29,26,20,5,5,8,8,5
"100500821",0,0,0,0,0,0,0,0
"100500823",0,0,0,0,0,0,0,0
"100500824",27,15,14,15,3,7,14,12
"100500825",0,0,0,0,0,0,0,0
"100500826",0,1,0,0,0,0,0,0
"100500827",0,0,0,0,0,0,0,0
"100500828",1,0,1,1,1,0,0,0
"100500829",0,0,0,0,0,0,0,0
"100500830",0,0,0,0,0,0,0,0
"100500831",0,0,0,0,0,0,0,0
"100500832",0,0,0,0,0,0,0,0
"100500833",8,9,10,12,13,7,7,6
"100500834",0,0,0,0,0,0,0,0
"100500835",0,0,0,0,2,1,3,3
"100500836",0,0,0,0,0,0,0,0
"100500837",0,0,0,0,0,0,0,0
"100500838",0,0,0,0,0,0,0,0
"100500840",0,0,1,1,0,0,1,0
"100500841",0,0,0,0,0,0,0,0
"100500842",0,0,0,0,0,0,0,0
"100500843",0,0,0,0,0,0,0,0
"100500844",0,0,0,0,0,0,0,0
"100500845",0,0,0,0,0,0,0,0
"100500846",0,0,0,0,0,0,0,0
"100500847",0,0,0,0,0,0,0,0
"100500849",5,18,6,9,6,12,10,10
"100500850",1,3,0,2,0,0,3,0
"100500851",0,0,0,0,0,0,0,0
"100500852",0,0,0,0,0,0,0,0
"100500853",2,1,1,2,0,1,1,1
"100500854",3,3,1,2,0,1,1,2
"100500856",0,0,0,0,0,0,0,0
"100500857",0,0,2,0,0,0,1,0
"100500858",0,0,0,0,0,0,0,0
"100500859",0,0,0,0,0,0,0,0
"100500860",0,0,0,0,0,0,0,0
"100500861",0,0,0,0,0,0,0,0
"100500862",27,6,4,8,83,50,123,88
"100500865",12,5,16,12,12,20,9,11
"100500866",0,0,0,0,0,2,0,0
"100500867",0,1,0,0,0,0,0,0
"100500868",0,0,0,0,0,0,0,0
"100500870",0,0,0,0,0,0,0,0
"100500871",0,0,0,0,0,0,0,0
"100500872",7,4,5,1,3,1,4,5
"100500875",0,0,0,0,0,0,0,0
"100500876",0,0,0,0,0,0,0,0
"100500878",0,0,0,0,0,0,0,0
"100500879",0,0,0,0,0,0,0,0
"100500880",1,3,3,0,0,0,0,1
"100500881",0,0,0,0,0,0,0,0
"100500883",0,0,0,0,0,0,0,0
"100500885",0,0,0,0,0,0,0,0
"100500887",0,0,0,0,0,0,0,0
"100500888",0,0,0,0,0,0,0,1
"100500891",0,0,0,0,0,0,0,0
"100500892",0,0,0,0,0,0,0,0
"100500893",0,0,0,0,0,0,0,0
"100500894",0,0,1,1,3,0,0,1
"100500895",0,0,0,0,0,0,0,0
"100500896",0,0,0,0,0,0,0,0
"100500899",0,0,0,0,0,0,0,0
"100500900",0,0,0,0,0,0,0,0
"100500901",0,0,0,0,0,0,0,0
"100500902",0,0,0,0,0,0,0,0
"100500903",0,0,0,0,0,0,0,0
"100500904",0,5,2,4,8,5,4,3
"100500905",0,0,0,0,0,0,0,0
"100500906",0,0,0,0,0,0,0,0
"100500907",0,0,0,0,0,0,0,0
"100500908",1,0,0,0,0,2,1,1
"100500909",0,0,0,0,0,0,0,0
"100500911",1,2,0,1,3,0,2,2
"100500913",0,0,0,0,0,0,0,0
"100500914",0,0,0,0,0,0,0,0
"100500916",0,0,0,0,0,0,0,0
"100500919",0,0,0,0,0,0,0,0
"100500920",0,0,0,0,0,0,0,0
"100500938",0,0,0,0,0,0,0,0
"100505385",24,13,21,22,28,11,16,17
"100505474",0,0,0,0,0,0,0,0
"100505478",0,0,0,0,0,0,0,2
"100505483",15,38,32,23,17,25,18,14
"100505495",0,0,0,0,0,0,0,0
"100505536",0,0,2,2,0,0,2,0
"100505538",20,22,26,18,20,39,15,23
"100505540",0,0,0,0,0,0,0,0
"100505545",0,0,0,0,0,0,0,0
"100505549",33,40,50,38,76,48,98,87
"100505576",8,8,14,12,0,2,4,8
"100505583",0,0,0,0,0,0,0,0
"100505591",0,0,2,0,2,0,2,0
"100505619",0,0,0,0,0,0,0,0
"100505622",0,0,0,0,0,0,0,0
"100505624",2,0,0,0,0,0,1,2
"100505633",7,5,7,10,6,2,4,8
"100505648",57,90,79,70,73,110,100,67
"100505658",2,0,1,0,0,0,4,0
"100505659",0,0,0,0,0,0,0,0
"100505666",75,64,153,181,100,146,106,114
"100505676",2,2,2,0,2,0,2,0
"100505678",122,163,114,117,104,102,96,110
"100505679",0,0,0,0,0,0,0,0
"100505681",7,10,13,29,18,36,35,23
"100505687",6,16,14,9,18,16,35,20
"100505702",4,0,2,3,6,4,0,6
"100505715",4,4,16,14,0,8,10,14
"100505716",0,4,5,4,5,8,1,3
"100505718",0,0,0,0,0,0,0,0
"100505738",311,415,401,235,188,204,227,187
"100505746",5,2,13,5,33,28,32,17
"100505753",0,0,0,0,0,0,0,0
"100505761",313,312,436,429,145,200,216,144
"100505768",0,2,2,0,0,0,0,2
"100505776",0,0,0,0,0,0,0,0
"100505782",0,0,0,0,0,0,0,0
"100505783",16,14,12,19,16,10,12,22
"100505795",2,0,0,2,4,0,2,0
"100505806",0,0,0,0,0,0,0,0
"100505812",20,8,16,8,12,18,4,8
"100505815",206,191,285,187,266,308,273,240
"100505817",0,2,0,0,0,0,2,0
"100505826",8,12,4,2,8,6,4,8
"100505832",0,0,0,0,0,0,0,0
"100505835",0,0,0,0,0,0,0,0
"100505839",0,0,0,0,0,0,0,0
"100505841",0,0,0,0,0,0,0,0
"100505854",135,132,123,109,95,65,106,95
"100505875",0,0,0,0,0,0,0,0
"100505876",481,799,774,603,424,503,442,532
"100505881",0,0,0,0,0,0,0,0
"100505893",0,0,0,0,0,0,0,0
"100505894",67,110,53,55,44,43,48,35
"100505912",8,0,0,0,0,2,0,2
"100505918",0,0,0,0,0,0,0,0
"100505929",0,0,0,0,0,0,0,0
"100505933",0,1,6,0,1,0,0,0
"100505964",0,0,0,0,0,0,0,0
"100505967",2,0,0,0,2,0,0,1
"100505975",2,0,0,2,3,0,2,0
"100505978",0,0,0,0,0,0,0,2
"100505989",0,0,0,0,0,0,0,0
"100506012",0,0,2,0,7,4,4,6
"100506013",0,2,0,0,0,0,0,0
"100506023",6,22,15,22,34,31,48,34
"100506025",0,0,0,0,0,0,0,0
"100506033",716,796,1035,969,397,462,398,356
"100506035",0,0,0,0,0,0,0,0
"100506046",13,12,8,4,5,1,2,0
"100506049",0,0,0,0,0,0,0,0
"100506050",0,0,0,0,0,0,0,0
"100506054",203,164,270,266,184,167,228,176
"100506068",2,0,0,1,2,2,2,2
"100506071",0,0,0,0,0,0,0,0
"100506083",20,18,12,12,15,7,19,10
"100506085",0,0,0,0,0,0,0,0
"100506122",0,0,0,0,0,0,0,0
"100506123",10,12,36,17,20,16,22,11
"100506124",17,16,16,12,10,8,4,12
"100506134",7,2,0,4,0,0,6,0
"100506136",5,8,13,2,2,4,1,0
"100506144",174,186,208,189,126,173,138,177
"100506172",0,0,0,2,0,0,0,0
"100506178",6,6,0,2,0,0,8,11
"100506190",363,402,429,474,708,773,772,723
"100506195",0,0,0,0,0,0,0,0
"100506207",0,6,6,6,6,4,18,0
"100506211",114,57,116,126,169,179,199,166
"100506215",26,52,30,21,23,18,28,22
"100506229",0,0,0,0,0,0,0,0
"100506233",130,157,188,138,58,90,84,78
"100506241",0,0,0,0,0,0,0,0
"100506243",0,0,0,0,0,0,0,0
"100506274",0,0,0,0,0,0,0,0
"100506305",1166,1366,1055,795,394,477,380,398
"100506311",211,220,213,189,287,268,286,288
"100506314",80,110,119,92,108,124,106,118
"100506321",2,2,1,2,2,2,2,4
"100506334",0,2,2,0,0,0,2,0
"100506343",14,12,16,17,18,16,20,27
"100506368",2,6,5,4,7,8,2,8
"100506384",0,0,0,0,0,0,0,0
"100506385",0,0,0,0,0,0,0,2
"100506388",0,0,0,0,0,0,0,0
"100506393",0,0,0,0,0,0,0,0
"100506394",0,0,0,0,0,0,0,0
"100506409",0,0,0,0,0,0,0,0
"100506421",0,0,0,0,0,0,0,0
"100506422",0,0,0,0,0,0,0,0
"100506428",10,6,10,2,12,15,14,15
"100506433",0,6,2,4,2,6,2,2
"100506436",6,15,20,12,9,3,7,9
"100506451",86,110,72,59,113,104,117,98
"100506462",0,0,1,5,0,2,0,2
"100506469",142,166,264,280,116,115,113,101
"100506472",94,77,155,141,107,57,86,63
"100506474",0,0,0,0,0,0,0,0
"100506492",0,0,0,0,0,0,2,0
"100506497",0,0,0,0,0,0,0,0
"100506540",0,6,3,6,19,3,6,12
"100506548",3419,4338,2645,1848,1229,1686,1526,1532
"100506555",0,0,0,0,0,0,0,0
"100506581",24,24,42,49,63,40,58,32
"100506585",0,0,0,0,0,0,0,0
"100506599",42,35,63,66,25,22,17,20
"100506627",0,0,0,0,0,0,0,0
"100506649",61,63,68,68,76,81,68,62
"100506650",0,0,0,0,0,0,0,0
"100506655",0,0,4,0,5,5,4,2
"100506658",6,3,8,0,4,8,12,8
"100506660",24,32,60,58,50,48,40,34
"100506668",240,282,250,206,382,412,415,348
"100506677",0,0,0,0,0,0,0,0
"100506686",45,48,65,34,35,55,45,43
"100506688",50,50,22,30,30,24,28,36
"100506697",0,0,0,0,0,0,0,0
"100506710",1121,1157,1351,1152,569,604,659,612
"100506713",47,30,90,59,38,65,58,55
"100506714",196,183,173,145,266,249,297,229
"100506730",71,95,105,109,60,58,62,74
"100506733",0,0,0,0,0,0,0,0
"100506736",0,0,0,0,0,0,1,0
"100506742",0,0,0,0,0,0,0,0
"100506746",31,19,54,23,27,28,39,23
"100506755",16,10,12,19,19,28,17,18
"100506757",5,17,6,8,6,7,13,7
"100506759",0,2,4,0,0,2,2,2
"100506776",3,6,0,2,8,8,10,10
"100506779",8,4,4,11,7,10,4,8
"100506783",6,10,16,11,24,28,24,12
"100506795",0,0,0,2,0,0,0,2
"100506801",2,12,3,4,1,0,0,2
"100506804",5,4,1,6,7,2,9,4
"100506810",16,30,16,22,54,84,60,82
"100506826",35,42,74,56,66,56,60,53
"100506835",0,0,0,0,0,0,0,0
"100506840",0,0,0,0,0,0,0,0
"100506844",32,64,36,59,58,63,80,70
"100506866",18,13,19,20,27,15,24,22
"100506874",8,2,8,9,2,4,0,0
"100506888",0,0,0,0,0,0,0,0
"100506895",12,17,27,8,9,9,9,8
"100506930",70,57,99,94,52,69,56,61
"100506939",2,0,0,0,0,4,6,2
"100506963",16,14,19,22,53,30,39,28
"100506990",43,53,60,63,40,56,40,63
"100506994",0,0,2,0,0,0,0,0
"100507003",4,3,5,4,16,6,12,7
"100507027",0,0,0,0,0,0,0,0
"100507032",80,105,121,95,105,173,144,146
